x,y,xt,yt,cat,trial_type,sub_task,condition,trial
46.19647551502639,63.67796281334861,1.3066694850937888,63.99902251325593,2,stay,2,two_finger_four_key,275
38.16951512474712,55.080752128070465,1.105796149920858,57.031176293877294,1,switch,1,two_finger_four_key,276
52.41989160120616,31.958204190154532,1.4871980132121467,36.5744812628233,1,switch,2,two_finger_four_key,277
52.12201306074071,31.521223116000755,1.4780144680042324,36.19893037666791,1,stay,2,two_finger_four_key,278
45.49723433807447,55.581168502436846,1.287807565151103,57.45614286781991,2,stay,2,two_finger_four_key,279
71.29261824947443,59.33192092627996,2.2019451734596887,60.571791383453025,2,switch,1,two_finger_four_key,280
66.41575945430534,51.47163641888439,1.9895922370893162,53.91326893016484,2,stay,1,two_finger_four_key,281
42.7358366231907,49.07643821288325,1.215942576756822,51.802417865123175,2,switch,2,two_finger_four_key,282
63.69076387611916,48.63479551630218,1.8799873003635883,51.41042638871243,2,switch,1,two_finger_four_key,283
58.356551987562575,75.86165953355777,1.6826050269884383,72.2027927009077,2,switch,2,two_finger_four_key,284
51.93091901497988,38.36404198755438,1.472152951847339,42.20517017811711,1,stay,2,two_finger_four_key,285
65.70513163920758,55.4411421373717,1.960408013558952,57.337429473778776,1,stay,2,two_finger_four_key,286
52.81831537386349,40.855059377781416,1.4995706157158977,44.43625960068066,2,switch,1,two_finger_four_key,287
51.455038113314515,64.45359680957236,1.4576568616943661,64.58674113117316,1,stay,1,two_finger_four_key,288
43.402712118229935,62.12625383219648,1.2329218564899607,62.800578586270355,2,switch,2,two_finger_four_key,289
58.52378595755651,42.465705264866024,1.6884665267678773,45.883764886545194,1,stay,2,two_finger_four_key,290
41.94353387739063,52.518741912346606,1.1960734742191195,54.82659349067958,1,switch,1,two_finger_four_key,291
33.195445145043536,20.873876646508858,0.9971368025224386,27.594608441589838,2,stay,1,two_finger_four_key,292
52.06033176614024,42.32534115369757,1.4761199427781526,45.75755270881244,2,stay,1,two_finger_four_key,293
41.17443530712099,29.377751610350952,1.1770968751945863,34.377752792638326,2,stay,1,two_finger_four_key,294
54.426944885713404,39.5335394281824,1.55058041365475,43.25099363318628,1,switch,2,two_finger_four_key,295
38.633948932062275,51.71092863423274,1.1165272545740073,54.12255011949934,1,switch,1,two_finger_four_key,296
54.212498499130724,39.954444531233364,1.5436813241337934,43.62816416177621,1,switch,2,two_finger_four_key,297
53.622179749244054,69.52480567515974,1.5248479508075468,68.2244690061571,1,switch,1,two_finger_four_key,298
58.006585733590356,48.413491561453455,1.6704045792212585,51.213724638471966,1,switch,2,two_finger_four_key,299
63.783063322574904,47.31436261586722,1.8835990494195933,50.23431185196989,1,stay,2,two_finger_four_key,300
63.504941200281884,53.991664182614,1.8727369075235696,56.099666807971296,1,stay,2,two_finger_four_key,301
42.58859000078445,59.28456617563342,1.2122251672267246,60.53329312632336,1,switch,1,two_finger_four_key,302
70.55928968461879,49.623690761392226,2.1686221254718543,52.287052072976586,2,stay,1,two_finger_four_key,303
31.078129670113054,43.78424901822143,0.9541869696078576,47.06936827394201,2,switch,2,two_finger_four_key,304
40.03311268708822,48.25982855963371,1.1494895739233861,51.077040223887956,1,switch,1,two_finger_four_key,305
52.164006980955364,41.40238340351606,1.4793056916040261,44.92790317253999,1,switch,2,two_finger_four_key,306
55.268623787735535,36.352746848877224,1.5779578988482903,40.41646147420139,1,stay,2,two_finger_four_key,307
61.13554989026602,47.618070363113276,1.7827031582643678,50.50532538043416,1,stay,2,two_finger_four_key,308
47.829424233761856,61.29992977127621,1.3518009441232213,62.150595285770244,2,stay,2,two_finger_four_key,309
32.10256861958827,54.454786302535716,0.9747316927892663,56.49685717852585,2,stay,2,two_finger_four_key,310
43.028134142416256,57.28448545560973,1.2233557719298995,58.88702495193442,1,switch,1,two_finger_four_key,311
43.967346734199815,49.155507445503105,1.2474832132063927,51.872516640996075,2,switch,2,two_finger_four_key,312
47.68729807330356,65.31567401912801,1.3478116883758497,65.23070211001298,2,stay,2,two_finger_four_key,313
56.88351585791919,47.89724153510983,1.6318466351362746,50.754193132366986,2,switch,1,two_finger_four_key,314
40.29740702751215,61.222045266562475,1.155824383578509,62.08892514283243,2,switch,2,two_finger_four_key,315
47.804659123157464,25.400734985734008,1.3511049783014886,31.10697235788748,1,stay,2,two_finger_four_key,316
29.75527427890878,41.96617225099061,0.9282969145333857,45.434631563950106,1,switch,1,two_finger_four_key,317
27.60635960890493,45.71563476931828,0.8877287266152338,48.803717288503954,1,stay,1,two_finger_four_key,318
50.33510157121652,58.53726927591488,1.4241025581350957,59.922750221199436,2,switch,2,two_finger_four_key,319
54.99328640109338,42.481172017219556,1.5689491467859635,45.897672573495775,1,stay,2,two_finger_four_key,320
48.30825247975472,38.58181810393245,1.365327995565669,42.3996456337208,1,stay,2,two_finger_four_key,321
44.96728510525553,53.76531218750637,1.273693855011944,55.90498047464735,2,stay,2,two_finger_four_key,322
44.273049710298025,27.20523624391959,1.255438616676908,32.57192973507244,2,switch,1,two_finger_four_key,323
43.88996406977001,55.230231896640255,1.2454774681312275,57.158325831003,1,stay,1,two_finger_four_key,324
47.672601663795035,67.2736132506266,1.3473998556828757,66.65536730956512,1,stay,1,two_finger_four_key,325
62.59493772781737,46.43516267475879,1.8376323147523914,49.44831989263894,1,switch,2,two_finger_four_key,326
53.93499385130919,64.53849744711196,1.534799090932064,64.65059843338899,1,switch,1,two_finger_four_key,327
50.93922998866848,63.3083219364119,1.442105688014679,63.716233627843934,1,stay,1,two_finger_four_key,328
57.51544410573629,42.26831129280537,1.6534315524969152,45.706274614862096,2,stay,1,two_finger_four_key,329
33.17452854339348,47.993140806237804,0.9967031936676758,50.83962474161764,1,stay,1,two_finger_four_key,330
52.36777839853673,69.13330652816029,1.4855872637944054,67.95710676763461,1,stay,1,two_finger_four_key,331
63.46945639412271,44.53408146450057,1.871355551256152,47.74322814493446,1,switch,2,two_finger_four_key,332
47.24567126588634,31.019056618454776,1.3354908930168428,35.7690667593962,1,stay,2,two_finger_four_key,333
65.12412817975584,44.53517386682378,1.9368655963142765,47.74420948524009,1,stay,2,two_finger_four_key,334
46.67977903555387,62.49501113416599,1.319867742192546,63.08804652922509,1,switch,1,two_finger_four_key,335
47.35500698473548,61.20654947720027,1.3385306824763117,62.076647110074575,1,stay,1,two_finger_four_key,336
63.654934138907684,50.08687754016018,1.8785871216309036,52.69622111925542,2,stay,1,two_finger_four_key,337
59.82060367427802,42.053387149256864,1.7346181500099445,45.5130389084431,1,switch,2,two_finger_four_key,338
54.4819756316172,40.7026238281095,1.5523558083637796,44.29939646671537,2,switch,1,two_finger_four_key,339
49.68520873525496,67.74840369011072,1.4049864940325494,66.99260066395517,2,switch,2,two_finger_four_key,340
43.507095803359526,63.9629197585928,1.2356009404047281,64.21584249319268,1,switch,1,two_finger_four_key,341
65.93764121384828,47.37697272149928,1.9699093420846732,50.29020436475508,2,stay,1,two_finger_four_key,342
33.072216461964715,45.86470384201165,0.9945849418758833,48.937350510269845,1,stay,1,two_finger_four_key,343
44.43184399244016,35.23596772522551,1.2595909698447147,39.43028147624055,2,stay,1,two_finger_four_key,344
60.45435545655197,51.734309072379695,1.757629103408043,54.142980943454006,2,stay,1,two_finger_four_key,345
46.07516962862117,34.296388882623205,1.3033775845553488,38.60528956508564,2,stay,1,two_finger_four_key,346
41.43681157308793,36.53962064042315,1.1835366214491352,40.5820177609916,1,switch,2,two_finger_four_key,347
27.207720714300827,37.84848598660502,0.8804003485040198,41.745338044623175,2,stay,2,two_finger_four_key,348
74.73313261677197,55.8991633441248,2.3652521284172394,57.72514563327185,2,switch,1,two_finger_four_key,349
64.5408456830319,52.10206115422192,1.913515212463688,54.46392283067991,2,stay,1,two_finger_four_key,350
55.965411657608904,48.695433463359514,1.6009878395000712,51.46429159757246,2,stay,1,two_finger_four_key,351
53.69410444381096,41.12768791085363,1.5271302684918866,44.68111098114029,1,switch,2,two_finger_four_key,352
44.72242541308793,58.221601869829605,1.2672250525997386,59.66318525412308,1,switch,1,two_finger_four_key,353
51.52403249490951,33.84187027376727,1.4597496597415267,38.207914489170456,1,switch,2,two_finger_four_key,354
53.86604878773405,47.82453238236137,1.5326002685721694,50.689400336514176,1,stay,2,two_finger_four_key,355
59.213647221235135,67.49866095739475,1.7128625865280065,66.81562472669839,2,stay,2,two_finger_four_key,356
46.55615696308548,59.1218063193949,1.3164791831214158,60.40079814337041,1,switch,1,two_finger_four_key,357
36.70701583475347,53.68869316886955,1.072673097877001,55.838998857096236,2,switch,2,two_finger_four_key,358
52.48372908981612,36.95279785268937,1.4891735248505062,40.94856228788405,2,switch,1,two_finger_four_key,359
56.25414437117495,36.548197753247095,1.6106291296257662,40.58961989999686,1,switch,2,two_finger_four_key,360
32.2756453967043,42.56566671498044,0.9782461022254367,45.97365108311885,2,stay,2,two_finger_four_key,361
22.35681126011899,38.357104046591836,0.7959249672558795,42.19897678779452,1,switch,1,two_finger_four_key,362
41.75933600203566,28.5496827269703,1.1915009320385954,33.68436851876523,2,stay,1,two_finger_four_key,363
45.505586966985526,55.53348880934618,1.2880312613431795,57.415738056954254,1,stay,1,two_finger_four_key,364
54.17159348017019,63.22606716543294,1.5423688333195713,63.65307246220963,2,switch,2,two_finger_four_key,365
35.58350824221366,51.92688679197023,1.047903049725575,54.311144176338054,2,stay,2,two_finger_four_key,366
61.42479513952014,44.10149670510115,1.7934578684407874,47.354529823084704,2,switch,1,two_finger_four_key,367
65.64274405434415,49.88184729442802,1.9578663990504606,52.51522160253399,1,switch,2,two_finger_four_key,368
31.74880169873601,46.25477463575545,0.9675875095212777,49.28681934049401,2,stay,2,two_finger_four_key,369
70.80719150534551,58.12017043186019,2.1798301787245107,59.579575814677945,1,stay,2,two_finger_four_key,370
53.542850580131365,69.59809886696381,1.522334629552182,68.27425820842801,2,stay,2,two_finger_four_key,371
47.22533932595954,54.816944939373435,1.3349263790910815,56.8063555916915,1,switch,1,two_finger_four_key,372
47.702513409254095,68.37780957499918,1.3482381953979459,67.43452459189082,1,stay,1,two_finger_four_key,373
54.60196610201458,62.72125202964588,1.5562339767899473,63.26360447986815,2,switch,2,two_finger_four_key,374
52.01869921393856,63.612723393059625,1.4748425824536724,63.94923724324913,1,switch,1,two_finger_four_key,375
63.006570763837544,53.18839068634698,1.853429350157211,55.407169258394696,1,switch,2,two_finger_four_key,376
57.99597225368134,43.65229799551272,1.6700359597549232,46.95074360696057,1,stay,2,two_finger_four_key,377
62.07609429725625,77.61469756475675,1.8179125853064906,73.17958569228546,1,switch,1,two_finger_four_key,378
33.00448146195466,19.07859410968763,0.9931850454247885,26.274392861379006,2,stay,1,two_finger_four_key,379
75.60692030724069,56.63687363974079,2.408621347153525,58.34594592157341,1,switch,2,two_finger_four_key,380
44.022693524564524,51.815268968489285,1.2489197733274962,54.21370300159072,1,switch,1,two_finger_four_key,381
60.89745011297593,52.251251921943265,1.7738985496604383,54.59389632805939,1,switch,2,two_finger_four_key,382
45.48839031976848,40.97420224764136,1.2875707511440075,44.543252308401975,1,stay,2,two_finger_four_key,383
56.935797970346734,37.25680855968947,1.6336217043074805,41.218680136152,1,stay,2,two_finger_four_key,384
57.99180043841636,38.921486030625445,1.6698910896516272,42.70323120776359,2,switch,1,two_finger_four_key,385
40.225094463464245,27.280614198511817,1.154087679412429,32.633843506158975,1,switch,2,two_finger_four_key,386
58.46379975295476,70.53873148137464,1.686361683711556,68.9057509134034,2,stay,2,two_finger_four_key,387
52.175974449400194,63.41977614801629,1.4796738722663263,63.80168126030533,1,switch,1,two_finger_four_key,388
53.643954181452585,74.92669304071421,1.5255385378421207,71.6591034197406,1,stay,1,two_finger_four_key,389
42.30458243605456,53.583111968696976,1.2050871411675828,55.74800948460534,1,stay,1,two_finger_four_key,390
58.78992254018908,46.948679383674495,1.6978366656439834,49.907642513152666,1,switch,2,two_finger_four_key,391
62.57031008796606,46.69820967025641,1.8366914722488024,49.68368816642883,1,stay,2,two_finger_four_key,392
68.50528522417076,56.10321631735556,2.0779465669132953,57.89732164763734,2,switch,1,two_finger_four_key,393
45.155699107890456,60.62849083816031,1.278693924003491,61.616694455847,1,stay,1,two_finger_four_key,394
48.902979784326824,63.87037804769704,1.3823178562609764,64.14554249609272,1,stay,1,two_finger_four_key,395
66.97205526308557,49.575564702660465,2.0127411674675075,52.244483714649405,1,switch,2,two_finger_four_key,396
32.214269224723466,42.596962393974295,0.9769983810995344,46.001792846845575,2,stay,2,two_finger_four_key,397
77.03434127091074,61.47629428523523,2.4811865992485775,62.28998726634166,1,stay,2,two_finger_four_key,398
74.83367869594355,62.91474607735052,2.3702025637009756,63.41325707284476,1,stay,2,two_finger_four_key,399
44.73732533359462,64.60677174909651,1.2676177442788303,64.70188165951201,1,switch,1,two_finger_four_key,400
31.946103250657842,40.218483872559055,0.971565453662557,43.86494171517047,2,switch,2,two_finger_four_key,401
42.223088926846025,58.40927101203354,1.2030467179357507,59.817617729549916,2,stay,2,two_finger_four_key,402
49.71947519631405,35.95229573675607,1.4059879753614668,40.062191150284264,1,stay,2,two_finger_four_key,403
55.289412840424895,66.97348054951149,1.5786401915137998,66.4404989077429,1,switch,1,two_finger_four_key,404
53.49837239193539,41.956845826150825,1.5209272763455663,45.42624723806791,2,stay,1,two_finger_four_key,405
36.37093312289787,57.7173574989095,1.0652027023482347,59.246570875113086,2,switch,2,two_finger_four_key,406
51.92944927962522,63.108913224427496,1.4721079601730824,63.56296777996187,1,switch,1,two_finger_four_key,407
46.60795830235772,60.15242892967176,1.3178980303213628,61.23512641245898,2,switch,2,two_finger_four_key,408
44.30193278323455,28.966327457217567,1.256192867898981,34.032493635126244,2,switch,1,two_finger_four_key,409
51.04962442090139,37.35124070296315,1.4454199707283097,41.30265347030713,1,switch,2,two_finger_four_key,410
33.84625652161027,46.95804894892342,1.010723021739634,49.91601702527338,1,switch,1,two_finger_four_key,411
30.35825243816968,40.56452451842507,0.9400097155945543,44.17543303736022,2,switch,2,two_finger_four_key,412
42.311903725860745,53.181727801348785,1.2052706199399992,55.401406932804626,2,stay,2,two_finger_four_key,413
56.031093633269094,42.35379044455986,1.603175991938112,45.78313316417656,2,switch,1,two_finger_four_key,414
52.81016953504516,44.33290038443959,1.4993166280257995,47.56247938911088,2,stay,1,two_finger_four_key,415
26.922522414021966,42.39314017041683,0.8751945579355482,45.81851528454242,2,switch,2,two_finger_four_key,416
45.605526153514994,60.18244874439393,1.2907108015506852,61.25926027007095,2,stay,2,two_finger_four_key,417
49.153560040669696,32.14224051646513,1.3895394567186368,36.73304702023189,2,switch,1,two_finger_four_key,418
44.47245212031694,54.501319609147295,1.2606550457252648,56.53667915652508,2,switch,2,two_finger_four_key,419
60.004006000614496,45.19115895874443,1.7412461706071893,48.33323654768111,2,switch,1,two_finger_four_key,420
61.0198790311454,48.11068536664415,1.7784203610690648,50.94429721411565,2,stay,1,two_finger_four_key,421
35.45524463506854,43.83797157415114,1.0451118415387324,47.117662214726536,1,stay,1,two_finger_four_key,422
61.401214233985726,44.63269564956641,1.7925786598985105,47.83181111025291,2,stay,1,two_finger_four_key,423
42.799129749712634,29.44064819114408,1.2175439853664058,34.43066274276778,2,stay,1,two_finger_four_key,424
64.77095565633883,76.10348781542378,1.9226933284441428,72.34086688026954,1,stay,1,two_finger_four_key,425
32.21955113484868,45.34107120753244,0.9771056948609492,48.46776190745943,2,switch,2,two_finger_four_key,426
64.44349971068809,48.43322528985314,1.9096456921071583,51.2312718370525,1,stay,2,two_finger_four_key,427
18.908640470595966,35.16195243899509,0.7408529987297275,39.36512853262428,1,switch,1,two_finger_four_key,428
48.646228344672934,33.561926768330444,1.374957333010989,37.96375813967531,1,switch,2,two_finger_four_key,429
46.38854505594994,56.099407765908325,1.3118987245839004,57.8941112499504,1,switch,1,two_finger_four_key,430
49.5616567145382,62.09333011103443,1.4013814469218135,62.77483378038765,2,switch,2,two_finger_four_key,431
60.96761238610834,80.56292832496138,1.776488527201412,74.69330605590709,2,stay,2,two_finger_four_key,432
55.49263423640746,40.16408517123731,1.5853254354822275,43.81614945974348,2,switch,1,two_finger_four_key,433
43.97929035754435,63.22668831140159,1.2477930774447614,63.65354973917844,2,switch,2,two_finger_four_key,434
38.24398371302185,51.68942967654731,1.107509835778584,54.10376066750973,2,stay,2,two_finger_four_key,435
56.60608711329639,69.16525642262346,1.6224596657959807,67.979014656279,1,switch,1,two_finger_four_key,436
52.95974213786258,41.835977039775315,1.503987174384324,45.3175926791234,2,stay,1,two_finger_four_key,437
61.95324453940549,41.13990236417491,1.813274492729662,44.6920830002116,1,switch,2,two_finger_four_key,438
51.279768829119035,34.45204409254429,1.4523539224580087,38.74163980391508,1,stay,2,two_finger_four_key,439
44.09342596486523,48.271299121378554,1.250758085771084,51.08724625737199,2,stay,2,two_finger_four_key,440
38.75370474310109,52.34345149144442,1.119311153762505,54.67415269467251,2,stay,2,two_finger_four_key,441
44.578635865019635,60.21593600415963,1.2634416838530527,61.28617025059972,1,switch,1,two_finger_four_key,442
77.42758835833287,58.5731780807319,2.5015592976045307,59.95221533920696,1,switch,2,two_finger_four_key,443
57.47932801079361,68.83314205177686,1.6521902699397353,67.75052096776751,2,stay,2,two_finger_four_key,444
56.471135534695,41.45239025121252,1.6179130383489324,44.972838443715666,2,switch,1,two_finger_four_key,445
62.79080317587753,54.08851643702506,1.8451320837412017,56.182858978845616,2,stay,1,two_finger_four_key,446
38.01079309404416,49.224110438634554,1.1021524508970708,51.93331596771451,2,switch,2,two_finger_four_key,447
51.17657831564756,57.86576646370922,1.4492408223755258,59.36943903846087,2,stay,2,two_finger_four_key,448
52.41954642555102,43.447001525319614,1.4871873385506627,46.76616365218641,2,switch,1,two_finger_four_key,449
39.42884292750068,59.50926113816609,1.1351361034501477,60.71575903983034,1,stay,1,two_finger_four_key,450
60.15628003651233,40.7719730912397,1.7467684772159473,44.36165729684803,2,stay,1,two_finger_four_key,451
58.59168452859397,70.84147189305875,1.6908521751514924,69.10600194999013,2,switch,2,two_finger_four_key,452
39.44490700416692,57.244084978284924,1.1355153511533291,58.853380348838655,1,switch,1,two_finger_four_key,453
53.28544291876897,43.331120611889936,1.5142078866918152,46.66196881324787,1,switch,2,two_finger_four_key,454
53.2394744789917,40.25975242796681,1.5127611668711902,43.9019604338214,2,switch,1,two_finger_four_key,455
55.46320616766094,41.107912796618635,1.584355609017234,44.663347715215046,1,switch,2,two_finger_four_key,456
43.142819430897426,52.18422713074788,1.226276728912365,54.53552148395995,2,stay,2,two_finger_four_key,457
45.109103101759665,59.01655256002487,1.2774555505715353,60.31497245482129,1,switch,1,two_finger_four_key,458
52.514652798970786,35.12612122514113,1.4901314316239875,39.33359737422545,2,stay,1,two_finger_four_key,459
33.302493449830955,20.313113280706386,0.9993589082382409,27.1774923879104,1,switch,2,two_finger_four_key,460
43.81876282440946,62.18772116493331,1.2436347932541316,62.84860873366514,2,stay,2,two_finger_four_key,461
48.36927132975385,65.94976444295428,1.3670614933313208,65.69795425390936,1,switch,1,two_finger_four_key,462
49.48042016321685,67.63809919927922,1.3990161384371693,66.91454815850605,1,stay,1,two_finger_four_key,463
42.792554192829,26.22489032499472,1.2173775160396154,31.771867422942258,1,switch,2,two_finger_four_key,464
37.404358028026586,56.67600699738722,1.0883410655481789,58.37874719192728,2,stay,2,two_finger_four_key,465
42.30832877107606,64.43588251850052,1.2051810245432784,64.57340555839882,1,switch,1,two_finger_four_key,466
47.95531462989737,64.28367127735241,1.3553443478459466,64.45864974988106,2,switch,2,two_finger_four_key,467
68.35770185342979,55.97442627370794,2.0715793113455137,57.78869142679754,2,switch,1,two_finger_four_key,468
47.4152953919367,60.08109955114665,1.3402098000784715,61.177743643530334,1,stay,1,two_finger_four_key,469
42.88728827851727,37.21924957500086,1.2197780402886842,41.18528994147075,2,stay,1,two_finger_four_key,470
59.3250471788651,42.56172639278071,1.7168350268615507,45.9701078713677,1,switch,2,two_finger_four_key,471
34.971117390785366,19.732394217137077,1.0346433335417997,26.75003657147906,1,stay,2,two_finger_four_key,472
61.44735348232414,47.88008209454738,1.7942993545506984,50.73890350753646,1,stay,2,two_finger_four_key,473
32.79693647098043,46.220238949419176,0.988907916692551,49.25589140457393,2,stay,2,two_finger_four_key,474
34.80840623440002,21.358750619210717,1.031148550623718,27.95865004904086,1,stay,2,two_finger_four_key,475
40.56111224019108,58.72421134839997,1.1621798667691075,60.07600684757002,2,stay,2,two_finger_four_key,476
49.26612341599823,61.27454547697767,1.3927957467514842,62.13050320075406,2,stay,2,two_finger_four_key,477
27.862026801781724,44.49860925283172,0.89246085976973,47.71136160911709,1,switch,1,two_finger_four_key,478
61.95259431659663,45.09963507372013,1.8132499756051899,48.25108972016751,2,stay,1,two_finger_four_key,479
63.63881293572575,52.351738272563026,1.8779574665449248,54.68136350836273,2,stay,1,two_finger_four_key,480
71.23394063886916,55.72896029187332,2.1992600719494177,57.58126783586234,1,switch,2,two_finger_four_key,481
33.10011588495368,53.41983599196594,0.9951621199189316,55.60714875543239,1,switch,1,two_finger_four_key,482
52.90093565962187,42.56560716712942,1.5021491532138955,45.973597536550464,2,stay,1,two_finger_four_key,483
39.246968856559945,54.85830596527466,1.1308511663025527,56.841639441895545,2,switch,2,two_finger_four_key,484
60.897102166135,74.61281241783047,1.7738857149279528,71.4730973219655,1,switch,1,two_finger_four_key,485
35.13174532957603,51.18458897563902,1.0381049900791348,53.66180395800393,2,switch,2,two_finger_four_key,486
73.60016643471924,51.60477510546641,2.3101795644231076,54.02974962831836,2,switch,1,two_finger_four_key,487
59.798844259329734,44.29724431380523,1.733833457393069,47.53044041446492,2,stay,1,two_finger_four_key,488
49.400800269125114,54.80437552924885,1.3967017749679052,56.79563042159534,2,switch,2,two_finger_four_key,489
73.57150765711202,60.633746610987146,2.3088032403216525,61.62089316529585,1,stay,2,two_finger_four_key,490
49.3008730960079,35.8554015555851,1.3938025436692285,39.97657685861872,2,switch,1,two_finger_four_key,491
54.53586576245679,73.26846738713014,1.5540963747239254,70.65697345355888,1,stay,1,two_finger_four_key,492
42.42350553167496,55.73631244259038,1.2080709326894987,57.58748774407656,2,switch,2,two_finger_four_key,493
54.748159566536884,40.22114954594081,1.5609721383319328,43.86733278976728,1,stay,2,two_finger_four_key,494
46.05679175014613,64.50522995454072,1.3028795845388395,64.62558783967087,2,stay,2,two_finger_four_key,495
37.317615232600964,23.076824383167278,1.0863797226730647,29.272858782136016,2,switch,1,two_finger_four_key,496
59.13920561286623,42.922915388388695,1.710213178225579,46.2949030875183,1,switch,2,two_finger_four_key,497
74.72681585841877,57.34863780296977,2.3649414651550327,58.94041903916808,1,stay,2,two_finger_four_key,498
50.113666766370486,39.98870975959774,1.417560199128456,43.65888437501404,2,switch,1,two_finger_four_key,499
61.4122644366338,50.9826825092625,1.7929906104398445,53.48466040413438,1,switch,2,two_finger_four_key,500
52.596890167040044,65.64149164157011,1.4926818526819294,65.47148070138283,2,stay,2,two_finger_four_key,501
47.63118473294615,54.06099627891501,1.3462399194291292,56.15922709166223,2,stay,2,two_finger_four_key,502
66.85247951801053,49.15773493678828,2.0077426879768137,51.874491054771,1,stay,2,two_finger_four_key,503
59.183228225082715,50.73972454654407,1.711779466045216,53.27121782393664,1,stay,2,two_finger_four_key,504
53.664171907463036,41.556338911262486,1.5261800331748734,45.066252087573794,2,switch,1,two_finger_four_key,505
58.02891389201085,50.08054201785991,1.671180329817568,52.690631064750384,2,stay,1,two_finger_four_key,506
63.611827685817175,51.30906569510353,1.8769039604145787,53.77090562169292,2,stay,1,two_finger_four_key,507
55.15797651417962,37.10029145496668,1.5743314352867916,41.0795694854979,1,switch,2,two_finger_four_key,508
52.85422686803953,44.89972435624502,1.5006908510823223,48.07161905380262,1,stay,2,two_finger_four_key,509
45.585141993458365,57.59708169821542,1.290163815261174,59.14684296626813,1,switch,1,two_finger_four_key,510
53.16523369458718,32.66580650554813,1.5104275774481632,37.185407847497025,1,switch,2,two_finger_four_key,511
33.660267525444326,43.978559000485035,1.0068215670203364,47.24403444534997,1,switch,1,two_finger_four_key,512
29.43430577339641,46.25042088941584,0.9221217642458115,49.2829205500665,2,switch,2,two_finger_four_key,513
50.38929830956959,64.11561434842267,1.4257084114729535,64.33159738134032,1,switch,1,two_finger_four_key,514
62.19611885857647,44.8308317797234,1.8224554721253363,48.00975791079905,2,stay,1,two_finger_four_key,515
52.888936904362545,63.5559143291683,1.5017744030862397,63.90584142170808,1,stay,1,two_finger_four_key,516
70.54126790645489,56.89314516049092,2.167809581512979,58.5605065549207,2,stay,1,two_finger_four_key,517
41.609362443212696,61.74243599912516,1.1877908904555061,62.499657437104204,2,switch,2,two_finger_four_key,518
50.28132840751917,59.68111887907422,1.4225110429617494,60.85496400818287,2,stay,2,two_finger_four_key,519
35.7889159591396,44.59481106758145,1.0523885657648337,47.79778151218245,1,switch,1,two_finger_four_key,520
40.31048683247094,52.93354845459737,1.1561387954231097,55.18656420517672,1,stay,1,two_finger_four_key,521
67.93081519936896,48.68660948021532,2.0532715729115956,51.45645403763146,1,switch,2,two_finger_four_key,522
61.61053720246622,50.26419892141461,1.8003983105839416,52.8526014706842,2,switch,1,two_finger_four_key,523
63.03374062774585,43.96298962132524,1.8544767992014763,47.23004000697873,1,switch,2,two_finger_four_key,524
57.624053116701724,73.11334619082814,1.6571699829563271,70.56079665941628,1,switch,1,two_finger_four_key,525
64.85592424799597,51.13399858697535,1.9260934847567477,53.6174385637166,2,stay,1,two_finger_four_key,526
41.991767416480386,59.94211673250176,1.1972737236759592,61.06577878861047,2,switch,2,two_finger_four_key,527
42.916362107877944,59.11309085280128,1.220515708470831,60.39369567594923,1,switch,1,two_finger_four_key,528
41.2039720340182,48.86915054950014,1.1778200689516194,51.61852860247952,1,stay,1,two_finger_four_key,529
57.73000888179918,43.172484322586804,1.660825231321376,46.51932378064862,1,switch,2,two_finger_four_key,530
35.94610792452857,57.76894553122632,1.0558341523379948,59.28930420327352,2,stay,2,two_finger_four_key,531
61.197896691184795,47.584999115800564,1.7850158698616232,50.475827743859206,1,stay,2,two_finger_four_key,532
25.917025349316308,43.6334236511281,0.8570853368575417,46.933774701020845,2,stay,2,two_finger_four_key,533
56.267636732180634,69.99890257971848,1.6110810804091162,68.54504490371872,2,stay,2,two_finger_four_key,534
35.26984899087252,52.48189928755326,1.0410904891216946,54.79456910393044,2,stay,2,two_finger_four_key,535
46.205927652728136,32.409619051934314,1.3069263384152545,36.963832904411255,1,stay,2,two_finger_four_key,536
29.680251169777133,46.949324738220184,0.9268498431272721,49.90821933815654,1,switch,1,two_finger_four_key,537
48.34846972246103,30.147113001898965,1.3664702888270073,35.0272304228843,1,switch,2,two_finger_four_key,538
44.89394228940964,52.99181198592097,1.2717527983402517,55.237037572682134,1,switch,1,two_finger_four_key,539
49.83798545580612,64.6343797005126,1.409457096843583,64.72260152644124,1,stay,1,two_finger_four_key,540
40.49581234635425,57.131598259583456,1.1606028449085524,58.75962602967198,1,stay,1,two_finger_four_key,541
56.095366405496314,42.791765875748176,1.6053200927511904,46.17696737204158,2,stay,1,two_finger_four_key,542
39.75458708668748,50.33065571208796,1.1428512290660426,52.911171438937465,2,switch,2,two_finger_four_key,543
41.15267368418047,53.83502911883945,1.1765643355503206,55.96498270414056,1,switch,1,two_finger_four_key,544
53.571701472266774,40.12852546433581,1.5232482091047734,43.78425740264589,2,stay,1,two_finger_four_key,545
44.088315826008085,30.134621941240994,1.250625184338651,35.016646847347644,1,switch,2,two_finger_four_key,546
38.37336721830229,58.90725502728303,1.1104935524184485,60.225730836088715,2,stay,2,two_finger_four_key,547
46.58430501812329,57.77005079989819,1.317249973368494,59.29021948771031,2,stay,2,two_finger_four_key,548
42.31526434268712,61.688776398729665,1.2053548496796433,62.457449736173345,1,switch,1,two_finger_four_key,549
