condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,endpoint_vis,clamp,rot,instruct_phase,instruct_state
condition_1,0,303,generalisation,3,225,0.0,0.0,1.0,29.220957655135855,,1.0
condition_1,0,304,generalisation,3,45,1.0,1.0,1.0,29.80533895226885,,1.0
condition_1,0,305,generalisation,3,45,1.0,1.0,1.0,30.210586121150097,,1.0
condition_1,0,306,generalisation,3,45,1.0,1.0,1.0,30.3574917166698,,1.0
condition_1,0,307,generalisation,3,45,1.0,1.0,1.0,27.8432601225757,,1.0
condition_1,0,308,generalisation,3,75,0.0,0.0,1.0,30.730508510193467,,1.0
condition_1,0,309,generalisation,3,315,0.0,0.0,1.0,31.77313209285253,,1.0
condition_1,0,310,generalisation,4,225,0.0,0.0,1.0,31.205655334510812,,1.0
condition_1,0,311,generalisation,4,45,1.0,1.0,1.0,27.937738598900477,,1.0
condition_1,0,312,generalisation,4,30,0.0,0.0,1.0,28.841515534779976,,1.0
condition_1,0,313,generalisation,4,90,0.0,0.0,1.0,30.59278519936835,,1.0
condition_1,0,314,generalisation,4,45,1.0,1.0,1.0,27.90295497837442,,1.0
condition_1,0,315,generalisation,4,45,1.0,1.0,1.0,29.55903338118908,,1.0
condition_1,0,316,generalisation,4,45,1.0,1.0,1.0,30.947517046972095,,1.0
condition_1,0,317,generalisation,4,60,0.0,0.0,1.0,29.921924369695564,,1.0
condition_1,0,318,generalisation,4,315,0.0,0.0,1.0,29.84865369828945,,1.0
condition_1,0,319,generalisation,4,45,1.0,1.0,1.0,31.509870449014095,,1.0
condition_1,0,320,generalisation,4,0,0.0,0.0,1.0,31.25847337760087,,1.0
condition_1,0,321,generalisation,4,75,0.0,0.0,1.0,29.11789374764167,,1.0
condition_1,0,322,generalisation,4,45,1.0,1.0,1.0,31.199868711998885,,1.0
condition_1,0,323,generalisation,4,270,0.0,0.0,1.0,30.179297555656575,,1.0
condition_1,0,324,generalisation,4,45,1.0,1.0,1.0,30.269027861956612,,1.0
condition_1,0,325,generalisation,4,135,0.0,0.0,1.0,27.60052204455351,,1.0
condition_1,0,326,generalisation,4,15,0.0,0.0,1.0,32.306636720990554,,1.0
condition_1,0,327,generalisation,4,45,1.0,1.0,1.0,29.79112601015897,,1.0
condition_1,0,328,generalisation,4,45,1.0,1.0,1.0,30.123555220103334,,1.0
condition_1,0,329,generalisation,4,45,1.0,1.0,1.0,30.677728174788896,,1.0
condition_1,0,330,generalisation,4,180,0.0,0.0,1.0,27.764362423860337,,1.0
condition_1,0,331,generalisation,4,45,1.0,1.0,1.0,29.671411917295917,,1.0
condition_1,0,332,generalisation,4,45,1.0,1.0,1.0,32.36646567743203,,1.0
condition_1,0,333,generalisation,5,45,1.0,1.0,1.0,28.046722944542264,,1.0
condition_1,0,334,generalisation,5,15,0.0,0.0,1.0,30.011690089006134,,1.0
condition_1,0,335,generalisation,5,45,1.0,1.0,1.0,31.06122200698734,,1.0
condition_1,0,336,generalisation,5,45,1.0,1.0,1.0,29.255275261416642,,1.0
condition_1,0,337,generalisation,5,315,0.0,0.0,1.0,30.864325051239522,,1.0
condition_1,0,338,generalisation,5,225,0.0,0.0,1.0,30.13741795771883,,1.0
condition_1,0,339,generalisation,5,30,0.0,0.0,1.0,30.47983612003432,,1.0
condition_1,0,340,generalisation,5,45,1.0,1.0,1.0,30.11179227775796,,1.0
condition_1,0,341,generalisation,5,135,0.0,0.0,1.0,29.902329727708043,,1.0
condition_1,0,342,generalisation,5,90,0.0,0.0,1.0,31.129518767128456,,1.0
condition_1,0,343,generalisation,5,45,1.0,1.0,1.0,31.84780521640963,,1.0
condition_1,0,344,generalisation,5,0,0.0,0.0,1.0,30.861074960538172,,1.0
condition_1,0,345,generalisation,5,75,0.0,0.0,1.0,28.68549633481116,,1.0
condition_1,0,346,generalisation,5,45,1.0,1.0,1.0,30.448599304702043,,1.0
condition_1,0,347,generalisation,5,45,1.0,1.0,1.0,28.45482208225387,,1.0
condition_1,0,348,generalisation,5,45,1.0,1.0,1.0,30.76235574896783,,1.0
condition_1,0,349,generalisation,5,45,1.0,1.0,1.0,29.405761022037293,,1.0
condition_1,0,350,generalisation,5,270,0.0,0.0,1.0,31.47918428177715,,1.0
condition_1,0,351,generalisation,5,60,0.0,0.0,1.0,31.854928595166815,,1.0
condition_1,0,352,generalisation,5,45,1.0,1.0,1.0,30.823414584538632,,1.0
condition_1,0,353,generalisation,5,45,1.0,1.0,1.0,29.243668665424572,,1.0
condition_1,0,354,generalisation,5,45,1.0,1.0,1.0,28.38561433457769,,1.0
condition_1,0,355,generalisation,5,180,0.0,0.0,1.0,30.103366035514433,,1.0
condition_1,0,356,generalisation,6,45,1.0,1.0,1.0,31.87412091445456,,1.0
condition_1,0,357,generalisation,6,45,1.0,1.0,1.0,28.865056102103182,,1.0
condition_1,0,358,generalisation,6,30,0.0,0.0,1.0,29.962868209101465,,1.0
condition_1,0,359,generalisation,6,60,0.0,0.0,1.0,29.467542667863942,,1.0
condition_1,0,360,generalisation,6,315,0.0,0.0,1.0,28.740100026934293,,1.0
condition_1,0,361,generalisation,6,45,1.0,1.0,1.0,29.593388072008093,,1.0
condition_1,0,362,generalisation,6,45,1.0,1.0,1.0,30.44469331486729,,1.0
condition_1,0,363,generalisation,6,0,0.0,0.0,1.0,30.001653909796556,,1.0
condition_1,0,364,generalisation,6,45,1.0,1.0,1.0,29.419628040704154,,1.0
condition_1,0,365,generalisation,6,270,0.0,0.0,1.0,30.611505673443954,,1.0
condition_1,0,366,generalisation,6,90,0.0,0.0,1.0,31.66495295546491,,1.0
condition_1,0,367,generalisation,6,75,0.0,0.0,1.0,29.060712130382807,,1.0
condition_1,0,368,generalisation,6,45,1.0,1.0,1.0,31.330008089281748,,1.0
condition_1,0,369,generalisation,6,45,1.0,1.0,1.0,29.510991016059815,,1.0
condition_1,0,370,generalisation,6,180,0.0,0.0,1.0,30.958111579782827,,1.0
condition_1,0,371,generalisation,6,45,1.0,1.0,1.0,29.628579135918027,,1.0
condition_1,0,372,generalisation,6,45,1.0,1.0,1.0,31.233273406404855,,1.0
condition_1,0,373,generalisation,6,135,0.0,0.0,1.0,32.02080202285446,,1.0
condition_1,0,374,generalisation,6,45,1.0,1.0,1.0,30.137697841043302,,1.0
condition_1,0,375,generalisation,6,15,0.0,0.0,1.0,30.165810275869575,,1.0
condition_1,0,376,generalisation,6,45,1.0,1.0,1.0,29.911979008742918,,1.0
condition_1,0,377,generalisation,6,45,1.0,1.0,1.0,29.43094199622423,,1.0
condition_1,0,378,generalisation,6,225,0.0,0.0,1.0,30.852939450157844,,1.0
condition_1,0,379,generalisation,7,30,0.0,0.0,1.0,30.454387060743667,,1.0
condition_1,0,380,generalisation,7,45,1.0,1.0,1.0,28.967514913162987,,1.0
condition_1,0,381,generalisation,7,270,0.0,0.0,1.0,30.064056462215884,,1.0
condition_1,0,382,generalisation,7,45,1.0,1.0,1.0,29.099094757901973,,1.0
condition_1,0,383,generalisation,7,45,1.0,1.0,1.0,28.75643762848263,,1.0
condition_1,0,384,generalisation,7,180,0.0,0.0,1.0,29.861428565373977,,1.0
condition_1,0,385,generalisation,7,45,1.0,1.0,1.0,28.61593124440872,,1.0
condition_1,0,386,generalisation,7,315,0.0,0.0,1.0,29.21279893028257,,1.0
condition_1,0,387,generalisation,7,45,1.0,1.0,1.0,28.92934229927027,,1.0
condition_1,0,388,generalisation,7,45,1.0,1.0,1.0,28.795027454649567,,1.0
condition_1,0,389,generalisation,7,75,0.0,0.0,1.0,28.178159552340855,,1.0
condition_1,0,390,generalisation,7,45,1.0,1.0,1.0,31.060241517612766,,1.0
condition_1,0,391,generalisation,7,45,1.0,1.0,1.0,31.111465965792153,,1.0
condition_1,0,392,generalisation,7,45,1.0,1.0,1.0,30.999316834897193,,1.0
condition_1,0,393,generalisation,7,60,0.0,0.0,1.0,27.047522612255612,,1.0
condition_1,0,394,generalisation,7,15,0.0,0.0,1.0,27.79688612007419,,1.0
condition_1,0,395,generalisation,7,45,1.0,1.0,1.0,28.513338384677677,,1.0
condition_1,0,396,generalisation,7,225,0.0,0.0,1.0,28.22517263251224,,1.0
condition_1,0,397,generalisation,7,90,0.0,0.0,1.0,29.04619205461673,,1.0
condition_1,0,398,generalisation,7,135,0.0,0.0,1.0,29.95469970854882,,1.0
condition_1,0,399,generalisation,7,0,0.0,0.0,1.0,27.236518029677583,,1.0
condition_1,0,400,generalisation,7,45,1.0,1.0,1.0,30.55923169764681,,1.0
condition_1,0,401,generalisation,7,45,1.0,1.0,1.0,30.398323225584253,,1.0
condition_1,0,402,generalisation,8,45,1.0,1.0,1.0,29.740523569872128,,1.0
condition_1,0,403,generalisation,8,45,1.0,1.0,1.0,30.062292565584,,1.0
condition_1,0,404,generalisation,8,45,1.0,1.0,1.0,29.04270915397939,,1.0
condition_1,0,405,generalisation,8,45,1.0,1.0,1.0,31.013926684604186,,1.0
condition_1,0,406,generalisation,8,15,0.0,0.0,1.0,29.49371115946149,,1.0
condition_1,0,407,generalisation,8,90,0.0,0.0,1.0,28.632500344730577,,1.0
condition_1,0,408,generalisation,8,30,0.0,0.0,1.0,29.53485246248309,,1.0
condition_1,0,409,generalisation,8,45,1.0,1.0,1.0,29.980203620018614,,1.0
condition_1,0,410,generalisation,8,60,0.0,0.0,1.0,30.16837947293844,,1.0
condition_1,0,411,generalisation,8,45,1.0,1.0,1.0,31.294838714064912,,1.0
condition_1,0,412,generalisation,8,225,0.0,0.0,1.0,30.85614496186835,,1.0
condition_1,0,413,generalisation,8,45,1.0,1.0,1.0,26.695325326407268,,1.0
condition_1,0,414,generalisation,8,180,0.0,0.0,1.0,31.558801615993467,,1.0
condition_1,0,415,generalisation,8,315,0.0,0.0,1.0,29.667832063192044,,1.0
condition_1,0,416,generalisation,8,45,1.0,1.0,1.0,29.762094522106885,,1.0
condition_1,0,417,generalisation,8,45,1.0,1.0,1.0,29.64990698957882,,1.0
condition_1,0,418,generalisation,8,45,1.0,1.0,1.0,29.50838490710848,,1.0
condition_1,0,419,generalisation,8,75,0.0,0.0,1.0,30.20703214312526,,1.0
condition_1,0,420,generalisation,8,45,1.0,1.0,1.0,29.71902776324798,,1.0
condition_1,0,421,generalisation,8,45,1.0,1.0,1.0,29.74401070989303,,1.0
condition_1,0,422,generalisation,8,0,0.0,0.0,1.0,30.739641281295835,,1.0
condition_1,0,423,generalisation,8,270,0.0,0.0,1.0,30.134859079151123,,1.0
condition_1,0,424,generalisation,8,135,0.0,0.0,1.0,29.10708189480537,,1.0
condition_1,0,425,generalisation,9,180,0.0,0.0,1.0,30.414607270748288,,1.0
condition_1,0,426,generalisation,9,90,0.0,0.0,1.0,29.362549080119244,,1.0
condition_1,0,427,generalisation,9,15,0.0,0.0,1.0,29.058900219627905,,1.0
condition_1,0,428,generalisation,9,45,1.0,1.0,1.0,29.649704019524847,,1.0
condition_1,0,429,generalisation,9,225,0.0,0.0,1.0,28.329091411316472,,1.0
condition_1,0,430,generalisation,9,45,1.0,1.0,1.0,30.051503801403197,,1.0
condition_1,0,431,generalisation,9,75,0.0,0.0,1.0,29.476620671531514,,1.0
condition_1,0,432,generalisation,9,45,1.0,1.0,1.0,29.988360472886185,,1.0
condition_1,0,433,generalisation,9,45,1.0,1.0,1.0,29.846188186598212,,1.0
condition_1,0,434,generalisation,9,30,0.0,0.0,1.0,30.136262226016978,,1.0
condition_1,0,435,generalisation,9,45,1.0,1.0,1.0,30.56913240476061,,1.0
condition_1,0,436,generalisation,9,45,1.0,1.0,1.0,30.64023648940249,,1.0
condition_1,0,437,generalisation,9,45,1.0,1.0,1.0,30.426404585334495,,1.0
condition_1,0,438,generalisation,9,0,0.0,0.0,1.0,28.23240401073167,,1.0
condition_1,0,439,generalisation,9,45,1.0,1.0,1.0,28.98588564994057,,1.0
condition_1,0,440,generalisation,9,135,0.0,0.0,1.0,28.81708331907443,,1.0
condition_1,0,441,generalisation,9,45,1.0,1.0,1.0,29.867076360857553,,1.0
condition_1,0,442,generalisation,9,45,1.0,1.0,1.0,29.55541311817687,,1.0
condition_1,0,443,generalisation,9,270,0.0,0.0,1.0,28.67738529074418,,1.0
condition_1,0,444,generalisation,9,45,1.0,1.0,1.0,30.285526829307827,,1.0
condition_1,0,445,generalisation,9,60,0.0,0.0,1.0,31.560932438827663,,1.0
condition_1,0,446,generalisation,9,315,0.0,0.0,1.0,30.759144231694023,,1.0
condition_1,0,447,generalisation,9,45,1.0,1.0,1.0,28.31423107711398,,1.0
condition_1,0,448,generalisation,10,225,0.0,0.0,1.0,29.036410423061945,,1.0
condition_1,0,449,generalisation,10,15,0.0,0.0,1.0,29.255167063469674,,1.0
condition_1,0,450,generalisation,10,45,1.0,1.0,1.0,29.785471922221014,,1.0
condition_1,0,451,generalisation,10,30,0.0,0.0,1.0,29.107340889487993,,1.0
condition_1,0,452,generalisation,10,60,0.0,0.0,1.0,31.27311971648296,,1.0
condition_1,0,453,generalisation,10,45,1.0,1.0,1.0,30.671186022434412,,1.0
condition_1,0,454,generalisation,10,75,0.0,0.0,1.0,29.323555560258214,,1.0
condition_1,0,455,generalisation,10,45,1.0,1.0,1.0,30.789219065026096,,1.0
condition_1,0,456,generalisation,10,90,0.0,0.0,1.0,30.5929972053973,,1.0
condition_1,0,457,generalisation,10,135,0.0,0.0,1.0,29.99995690046752,,1.0
condition_1,0,458,generalisation,10,45,1.0,1.0,1.0,29.828584724945554,,1.0
condition_1,0,459,generalisation,10,45,1.0,1.0,1.0,29.53567100858065,,1.0
condition_1,0,460,generalisation,10,45,1.0,1.0,1.0,29.28472843270829,,1.0
condition_1,0,461,generalisation,10,45,1.0,1.0,1.0,29.658017044995205,,1.0
condition_1,0,462,generalisation,10,45,1.0,1.0,1.0,31.338319618863075,,1.0
condition_1,0,463,generalisation,10,180,0.0,0.0,1.0,32.60001969417571,,1.0
condition_1,0,464,generalisation,10,45,1.0,1.0,1.0,30.220801633103733,,1.0
condition_1,0,465,generalisation,10,45,1.0,1.0,1.0,29.65795135171924,,1.0
condition_1,0,466,generalisation,10,0,0.0,0.0,1.0,31.669857364925733,,1.0
condition_1,0,467,generalisation,10,270,0.0,0.0,1.0,29.468389930542976,,1.0
condition_1,0,468,generalisation,10,315,0.0,0.0,1.0,29.03881100874145,,1.0
condition_1,0,469,generalisation,10,45,1.0,1.0,1.0,30.40163260784431,,1.0
condition_1,0,470,generalisation,10,45,1.0,1.0,1.0,30.653036810359797,,1.0
condition_1,0,471,washout_no_fb,1,135,0.0,0.0,0.0,-0.4401145507238379,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
condition_1,0,472,washout_no_fb,1,270,0.0,0.0,0.0,1.736649662410097,,1.0
condition_1,0,473,washout_no_fb,1,15,0.0,0.0,0.0,-0.03391491723669002,,1.0
condition_1,0,474,washout_no_fb,1,90,0.0,0.0,0.0,-0.2339160649284095,,1.0
condition_1,0,475,washout_no_fb,1,30,0.0,0.0,0.0,-0.791256465067403,,1.0
condition_1,0,476,washout_no_fb,1,315,0.0,0.0,0.0,1.6633277235983646,,1.0
condition_1,0,477,washout_no_fb,1,45,0.0,0.0,0.0,1.4312820796171632,,1.0
condition_1,0,478,washout_no_fb,1,75,0.0,0.0,0.0,-0.6388948348362411,,1.0
condition_1,0,479,washout_no_fb,1,225,0.0,0.0,0.0,-0.7386805566164374,,1.0
condition_1,0,480,washout_no_fb,1,180,0.0,0.0,0.0,-0.042106414391157906,,1.0
condition_1,0,481,washout_no_fb,1,60,0.0,0.0,0.0,1.8154069954103451,,1.0
condition_1,0,482,washout_no_fb,1,0,0.0,0.0,0.0,0.2430818072751945,,1.0
condition_1,0,483,washout_no_fb,2,225,0.0,0.0,0.0,-0.4133364309987548,,1.0
condition_1,0,484,washout_no_fb,2,45,0.0,0.0,0.0,1.3216615003764123,,1.0
condition_1,0,485,washout_no_fb,2,60,0.0,0.0,0.0,0.12557204825982946,,1.0
condition_1,0,486,washout_no_fb,2,135,0.0,0.0,0.0,0.13962066861362224,,1.0
condition_1,0,487,washout_no_fb,2,315,0.0,0.0,0.0,-1.5476464313223388,,1.0
condition_1,0,488,washout_no_fb,2,30,0.0,0.0,0.0,-0.05104667474667651,,1.0
condition_1,0,489,washout_no_fb,2,180,0.0,0.0,0.0,-0.7832699451199976,,1.0
condition_1,0,490,washout_no_fb,2,90,0.0,0.0,0.0,-0.1391990308116113,,1.0
condition_1,0,491,washout_no_fb,2,0,0.0,0.0,0.0,0.08062222391888571,,1.0
condition_1,0,492,washout_no_fb,2,270,0.0,0.0,0.0,0.8136951389758755,,1.0
condition_1,0,493,washout_no_fb,2,75,0.0,0.0,0.0,-0.4628743255522978,,1.0
condition_1,0,494,washout_no_fb,2,15,0.0,0.0,0.0,-0.5372068371052228,,1.0
condition_1,0,495,washout_no_fb,3,0,0.0,0.0,0.0,-0.2798601648175392,,1.0
condition_1,0,496,washout_no_fb,3,15,0.0,0.0,0.0,0.7738417283896165,,1.0
condition_1,0,497,washout_no_fb,3,135,0.0,0.0,0.0,1.6617949871185071,,1.0
condition_1,0,498,washout_no_fb,3,225,0.0,0.0,0.0,-0.6656424390737172,,1.0
condition_1,0,499,washout_no_fb,3,180,0.0,0.0,0.0,1.204593238863466,,1.0
condition_1,0,500,washout_no_fb,3,315,0.0,0.0,0.0,0.726058229827579,,1.0
condition_1,0,501,washout_no_fb,3,45,0.0,0.0,0.0,-0.22136646353854608,,1.0
condition_1,0,502,washout_no_fb,3,60,0.0,0.0,0.0,-0.5705273936116804,,1.0
condition_1,0,503,washout_no_fb,3,90,0.0,0.0,0.0,0.0425716779550224,,1.0
condition_1,0,504,washout_no_fb,3,30,0.0,0.0,0.0,-0.8999073618079957,,1.0
condition_1,0,505,washout_no_fb,3,270,0.0,0.0,0.0,-0.701430840481323,,1.0
condition_1,0,506,washout_no_fb,3,75,0.0,0.0,0.0,0.21903431802478582,,1.0
condition_1,0,507,washout_no_fb,4,90,0.0,0.0,0.0,-0.15251082713596714,,1.0
condition_1,0,508,washout_no_fb,4,135,0.0,0.0,0.0,0.33316293616522796,,1.0
condition_1,0,509,washout_no_fb,4,75,0.0,0.0,0.0,-0.6675405378551205,,1.0
condition_1,0,510,washout_no_fb,4,30,0.0,0.0,0.0,1.4067418563294494,,1.0
condition_1,0,511,washout_no_fb,4,45,0.0,0.0,0.0,-0.6707157331575367,,1.0
condition_1,0,512,washout_no_fb,4,0,0.0,0.0,0.0,0.057547810565558584,,1.0
condition_1,0,513,washout_no_fb,4,60,0.0,0.0,0.0,-0.3964723798921366,,1.0
condition_1,0,514,washout_no_fb,4,180,0.0,0.0,0.0,1.2845547629859881,,1.0
condition_1,0,515,washout_no_fb,4,15,0.0,0.0,0.0,-0.48717195445076034,,1.0
condition_1,0,516,washout_no_fb,4,225,0.0,0.0,0.0,1.1925058070020356,,1.0
condition_1,0,517,washout_no_fb,4,315,0.0,0.0,0.0,1.8706070443037184,,1.0
condition_1,0,518,washout_no_fb,4,270,0.0,0.0,0.0,0.385428800577311,,1.0
condition_1,0,519,washout_no_fb,5,315,0.0,0.0,0.0,0.13788612290153848,,1.0
condition_1,0,520,washout_no_fb,5,60,0.0,0.0,0.0,-0.06769359554392682,,1.0
condition_1,0,521,washout_no_fb,5,0,0.0,0.0,0.0,0.6595195171821581,,1.0
condition_1,0,522,washout_no_fb,5,45,0.0,0.0,0.0,-0.9850281528314753,,1.0
condition_1,0,523,washout_no_fb,5,90,0.0,0.0,0.0,-0.6911291851599947,,1.0
condition_1,0,524,washout_no_fb,5,30,0.0,0.0,0.0,1.17460274139477,,1.0
condition_1,0,525,washout_no_fb,5,135,0.0,0.0,0.0,1.1056663693649131,,1.0
condition_1,0,526,washout_no_fb,5,75,0.0,0.0,0.0,-1.293764463531557,,1.0
condition_1,0,527,washout_no_fb,5,15,0.0,0.0,0.0,0.14540802186801335,,1.0
condition_1,0,528,washout_no_fb,5,180,0.0,0.0,0.0,-0.20033520196540558,,1.0
condition_1,0,529,washout_no_fb,5,270,0.0,0.0,0.0,0.6732683342663982,,1.0
condition_1,0,530,washout_no_fb,5,225,0.0,0.0,0.0,-1.401782859338987,,1.0
condition_1,0,531,washout_fb,1,225,1.0,1.0,0.0,0.9587614165772246,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
condition_1,0,532,washout_fb,1,90,1.0,1.0,0.0,-0.5303103374098218,,1.0
condition_1,0,533,washout_fb,1,60,1.0,1.0,0.0,-0.45357853824261407,,1.0
condition_1,0,534,washout_fb,1,75,1.0,1.0,0.0,-1.4697562985196615,,1.0
condition_1,0,535,washout_fb,1,180,1.0,1.0,0.0,-0.7923310314479386,,1.0
condition_1,0,536,washout_fb,1,270,1.0,1.0,0.0,-0.5865525000262454,,1.0
condition_1,0,537,washout_fb,1,135,1.0,1.0,0.0,-0.6829844494257731,,1.0
condition_1,0,538,washout_fb,1,315,1.0,1.0,0.0,0.2150741351647182,,1.0
condition_1,0,539,washout_fb,1,45,1.0,1.0,0.0,-0.9624395799999478,,1.0
condition_1,0,540,washout_fb,1,30,1.0,1.0,0.0,-0.9547601306859692,,1.0
condition_1,0,541,washout_fb,1,0,1.0,1.0,0.0,1.6072209076657276,,1.0
condition_1,0,542,washout_fb,1,15,1.0,1.0,0.0,-0.021012465663031624,,1.0
condition_1,0,543,washout_fb,2,0,1.0,1.0,0.0,0.24630305758157456,,1.0
condition_1,0,544,washout_fb,2,135,1.0,1.0,0.0,1.0974151179309555,,1.0
condition_1,0,545,washout_fb,2,270,1.0,1.0,0.0,-0.09278346460618912,,1.0
condition_1,0,546,washout_fb,2,60,1.0,1.0,0.0,1.3661437723518033,,1.0
condition_1,0,547,washout_fb,2,75,1.0,1.0,0.0,0.8615717067194303,,1.0
condition_1,0,548,washout_fb,2,225,1.0,1.0,0.0,0.5494040905508539,,1.0
condition_1,0,549,washout_fb,2,30,1.0,1.0,0.0,-0.7663065218708035,,1.0
condition_1,0,550,washout_fb,2,15,1.0,1.0,0.0,-2.6195512617037986,,1.0
condition_1,0,551,washout_fb,2,315,1.0,1.0,0.0,-0.31378303602097335,,1.0
condition_1,0,552,washout_fb,2,45,1.0,1.0,0.0,0.6863376400239953,,1.0
condition_1,0,553,washout_fb,2,90,1.0,1.0,0.0,0.9030752571531836,,1.0
condition_1,0,554,washout_fb,2,180,1.0,1.0,0.0,-1.0728234053258594,,1.0
condition_1,0,555,washout_fb,3,0,1.0,1.0,0.0,-1.234305864267624,,1.0
condition_1,0,556,washout_fb,3,30,1.0,1.0,0.0,-0.7142527376722415,,1.0
condition_1,0,557,washout_fb,3,60,1.0,1.0,0.0,0.012136552341543675,,1.0
condition_1,0,558,washout_fb,3,270,1.0,1.0,0.0,0.33158016269156315,,1.0
condition_1,0,559,washout_fb,3,90,1.0,1.0,0.0,-1.8772638559303023,,1.0
condition_1,0,560,washout_fb,3,180,1.0,1.0,0.0,-0.4571140434576342,,1.0
condition_1,0,561,washout_fb,3,45,1.0,1.0,0.0,-0.4020548977531165,,1.0
condition_1,0,562,washout_fb,3,225,1.0,1.0,0.0,0.12903622477515814,,1.0
condition_1,0,563,washout_fb,3,135,1.0,1.0,0.0,-0.2889379120909443,,1.0
condition_1,0,564,washout_fb,3,75,1.0,1.0,0.0,-0.11192176402703098,,1.0
condition_1,0,565,washout_fb,3,315,1.0,1.0,0.0,1.3021487866985613,,1.0
condition_1,0,566,washout_fb,3,15,1.0,1.0,0.0,0.04937729983815897,,1.0
condition_1,0,567,washout_fb,4,225,1.0,1.0,0.0,0.34232468224279583,,1.0
condition_1,0,568,washout_fb,4,270,1.0,1.0,0.0,0.2369310954234799,,1.0
condition_1,0,569,washout_fb,4,30,1.0,1.0,0.0,-0.6775742923425926,,1.0
condition_1,0,570,washout_fb,4,90,1.0,1.0,0.0,-1.0482130522945843,,1.0
condition_1,0,571,washout_fb,4,60,1.0,1.0,0.0,0.4040051581159877,,1.0
condition_1,0,572,washout_fb,4,135,1.0,1.0,0.0,0.9714023369711399,,1.0
condition_1,0,573,washout_fb,4,180,1.0,1.0,0.0,-0.9419623667648966,,1.0
condition_1,0,574,washout_fb,4,315,1.0,1.0,0.0,0.5096037347463525,,1.0
condition_1,0,575,washout_fb,4,0,1.0,1.0,0.0,1.4087183325552575,,1.0
condition_1,0,576,washout_fb,4,15,1.0,1.0,0.0,0.3699308915993806,,1.0
condition_1,0,577,washout_fb,4,45,1.0,1.0,0.0,0.5108748610834931,,1.0
condition_1,0,578,washout_fb,4,75,1.0,1.0,0.0,-1.0703330254033345,,1.0
condition_1,0,579,washout_fb,5,180,1.0,1.0,0.0,0.1720678248476141,,1.0
condition_1,0,580,washout_fb,5,75,1.0,1.0,0.0,0.5179779615219049,,1.0
condition_1,0,581,washout_fb,5,30,1.0,1.0,0.0,-1.1256793154613531,,1.0
condition_1,0,582,washout_fb,5,90,1.0,1.0,0.0,0.3731696561254584,,1.0
condition_1,0,583,washout_fb,5,225,1.0,1.0,0.0,0.6135633118160243,,1.0
condition_1,0,584,washout_fb,5,135,1.0,1.0,0.0,1.1733367319921455,,1.0
condition_1,0,585,washout_fb,5,270,1.0,1.0,0.0,0.4021918909161629,,1.0
condition_1,0,586,washout_fb,5,315,1.0,1.0,0.0,0.1680618339518809,,1.0
condition_1,0,587,washout_fb,5,60,1.0,1.0,0.0,-0.5865905357095108,,1.0
condition_1,0,588,washout_fb,5,15,1.0,1.0,0.0,-0.648520429902539,,1.0
condition_1,0,589,washout_fb,5,0,1.0,1.0,0.0,-1.2751301329403744,,1.0
condition_1,0,590,washout_fb,5,45,1.0,1.0,0.0,-0.9970828596166852,,1.0
