condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,endpoint_vis,clamp,rot,instruct_phase,instruct_state
condition_1,0,303,generalisation,3,210,0.0,0.0,1.0,32.09170089378202,,1.0
condition_1,0,304,generalisation,3,90,0.0,0.0,1.0,31.438393698639555,,1.0
condition_1,0,305,generalisation,3,255,0.0,0.0,1.0,28.858207906029016,,1.0
condition_1,0,306,generalisation,3,225,1.0,1.0,1.0,29.730682072958157,,1.0
condition_1,0,307,generalisation,3,0,0.0,0.0,1.0,30.616074932780712,,1.0
condition_1,0,308,generalisation,3,195,0.0,0.0,1.0,28.659829463446798,,1.0
condition_1,0,309,generalisation,3,240,0.0,0.0,1.0,29.076786972990163,,1.0
condition_1,0,310,generalisation,4,225,1.0,1.0,1.0,30.946019688594426,,1.0
condition_1,0,311,generalisation,4,225,1.0,1.0,1.0,29.78210574651256,,1.0
condition_1,0,312,generalisation,4,225,1.0,1.0,1.0,30.52339357783864,,1.0
condition_1,0,313,generalisation,4,225,1.0,1.0,1.0,30.248026758879107,,1.0
condition_1,0,314,generalisation,4,135,0.0,0.0,1.0,30.911304753894797,,1.0
condition_1,0,315,generalisation,4,225,1.0,1.0,1.0,29.22734759465816,,1.0
condition_1,0,316,generalisation,4,315,0.0,0.0,1.0,31.17274166491312,,1.0
condition_1,0,317,generalisation,4,180,0.0,0.0,1.0,31.182863503717144,,1.0
condition_1,0,318,generalisation,4,225,1.0,1.0,1.0,30.94267352361666,,1.0
condition_1,0,319,generalisation,4,225,1.0,1.0,1.0,30.393593561431302,,1.0
condition_1,0,320,generalisation,4,45,0.0,0.0,1.0,29.4729439090859,,1.0
condition_1,0,321,generalisation,4,225,1.0,1.0,1.0,28.596043118650492,,1.0
condition_1,0,322,generalisation,4,225,1.0,1.0,1.0,32.78345297238386,,1.0
condition_1,0,323,generalisation,4,225,1.0,1.0,1.0,30.734561488900617,,1.0
condition_1,0,324,generalisation,4,225,1.0,1.0,1.0,30.12505344779858,,1.0
condition_1,0,325,generalisation,4,225,1.0,1.0,1.0,28.894813889847775,,1.0
condition_1,0,326,generalisation,4,195,0.0,0.0,1.0,31.411516644013876,,1.0
condition_1,0,327,generalisation,4,270,0.0,0.0,1.0,29.358205729203092,,1.0
condition_1,0,328,generalisation,4,90,0.0,0.0,1.0,30.100909803519304,,1.0
condition_1,0,329,generalisation,4,255,0.0,0.0,1.0,28.856121536037836,,1.0
condition_1,0,330,generalisation,4,210,0.0,0.0,1.0,32.744312222300415,,1.0
condition_1,0,331,generalisation,4,240,0.0,0.0,1.0,31.264180285967342,,1.0
condition_1,0,332,generalisation,4,0,0.0,0.0,1.0,30.77064227150204,,1.0
condition_1,0,333,generalisation,5,210,0.0,0.0,1.0,30.496139400543203,,1.0
condition_1,0,334,generalisation,5,225,1.0,1.0,1.0,28.907415231540664,,1.0
condition_1,0,335,generalisation,5,240,0.0,0.0,1.0,30.93783262098661,,1.0
condition_1,0,336,generalisation,5,270,0.0,0.0,1.0,29.612008014523813,,1.0
condition_1,0,337,generalisation,5,225,1.0,1.0,1.0,29.235560064056195,,1.0
condition_1,0,338,generalisation,5,135,0.0,0.0,1.0,30.935444659492106,,1.0
condition_1,0,339,generalisation,5,315,0.0,0.0,1.0,31.38065047762604,,1.0
condition_1,0,340,generalisation,5,225,1.0,1.0,1.0,29.825675617780906,,1.0
condition_1,0,341,generalisation,5,225,1.0,1.0,1.0,28.613944863184084,,1.0
condition_1,0,342,generalisation,5,195,0.0,0.0,1.0,30.974187248074934,,1.0
condition_1,0,343,generalisation,5,225,1.0,1.0,1.0,29.91797980430954,,1.0
condition_1,0,344,generalisation,5,0,0.0,0.0,1.0,28.64362864244196,,1.0
condition_1,0,345,generalisation,5,255,0.0,0.0,1.0,32.0641281284204,,1.0
condition_1,0,346,generalisation,5,225,1.0,1.0,1.0,31.34077952440216,,1.0
condition_1,0,347,generalisation,5,180,0.0,0.0,1.0,32.223347509177565,,1.0
condition_1,0,348,generalisation,5,90,0.0,0.0,1.0,29.771777894922625,,1.0
condition_1,0,349,generalisation,5,225,1.0,1.0,1.0,30.06814264265039,,1.0
condition_1,0,350,generalisation,5,225,1.0,1.0,1.0,30.78828575353383,,1.0
condition_1,0,351,generalisation,5,225,1.0,1.0,1.0,30.33236898201415,,1.0
condition_1,0,352,generalisation,5,225,1.0,1.0,1.0,28.97223176400805,,1.0
condition_1,0,353,generalisation,5,45,0.0,0.0,1.0,28.863206221703273,,1.0
condition_1,0,354,generalisation,5,225,1.0,1.0,1.0,30.478777419603528,,1.0
condition_1,0,355,generalisation,5,225,1.0,1.0,1.0,30.18001426971339,,1.0
condition_1,0,356,generalisation,6,270,0.0,0.0,1.0,30.28924831912846,,1.0
condition_1,0,357,generalisation,6,225,1.0,1.0,1.0,30.515977800736486,,1.0
condition_1,0,358,generalisation,6,225,1.0,1.0,1.0,28.396580818134957,,1.0
condition_1,0,359,generalisation,6,255,0.0,0.0,1.0,31.373205972778962,,1.0
condition_1,0,360,generalisation,6,225,1.0,1.0,1.0,31.189690852530575,,1.0
condition_1,0,361,generalisation,6,240,0.0,0.0,1.0,29.960001958741433,,1.0
condition_1,0,362,generalisation,6,90,0.0,0.0,1.0,29.94893273910974,,1.0
condition_1,0,363,generalisation,6,315,0.0,0.0,1.0,30.216202502550722,,1.0
condition_1,0,364,generalisation,6,225,1.0,1.0,1.0,29.840273949682647,,1.0
condition_1,0,365,generalisation,6,225,1.0,1.0,1.0,27.818076810262657,,1.0
condition_1,0,366,generalisation,6,195,0.0,0.0,1.0,30.987852951837258,,1.0
condition_1,0,367,generalisation,6,135,0.0,0.0,1.0,29.763001716245142,,1.0
condition_1,0,368,generalisation,6,0,0.0,0.0,1.0,28.858936518544002,,1.0
condition_1,0,369,generalisation,6,225,1.0,1.0,1.0,29.887398419763198,,1.0
condition_1,0,370,generalisation,6,225,1.0,1.0,1.0,32.68785455062004,,1.0
condition_1,0,371,generalisation,6,225,1.0,1.0,1.0,30.731981062809837,,1.0
condition_1,0,372,generalisation,6,180,0.0,0.0,1.0,31.574957058419358,,1.0
condition_1,0,373,generalisation,6,225,1.0,1.0,1.0,30.126610649757982,,1.0
condition_1,0,374,generalisation,6,225,1.0,1.0,1.0,28.78241907624482,,1.0
condition_1,0,375,generalisation,6,225,1.0,1.0,1.0,31.389378797164763,,1.0
condition_1,0,376,generalisation,6,45,0.0,0.0,1.0,29.90143685580115,,1.0
condition_1,0,377,generalisation,6,210,0.0,0.0,1.0,29.40582187586858,,1.0
condition_1,0,378,generalisation,6,225,1.0,1.0,1.0,30.76091459103228,,1.0
condition_1,0,379,generalisation,7,315,0.0,0.0,1.0,28.66837071909096,,1.0
condition_1,0,380,generalisation,7,0,0.0,0.0,1.0,30.39740815701424,,1.0
condition_1,0,381,generalisation,7,210,0.0,0.0,1.0,31.96944961766526,,1.0
condition_1,0,382,generalisation,7,225,1.0,1.0,1.0,29.397978386270715,,1.0
condition_1,0,383,generalisation,7,45,0.0,0.0,1.0,29.00546181891579,,1.0
condition_1,0,384,generalisation,7,225,1.0,1.0,1.0,30.20348981369314,,1.0
condition_1,0,385,generalisation,7,225,1.0,1.0,1.0,29.9645553852562,,1.0
condition_1,0,386,generalisation,7,225,1.0,1.0,1.0,29.55764136183265,,1.0
condition_1,0,387,generalisation,7,270,0.0,0.0,1.0,30.746464286891147,,1.0
condition_1,0,388,generalisation,7,135,0.0,0.0,1.0,28.760321447945948,,1.0
condition_1,0,389,generalisation,7,180,0.0,0.0,1.0,30.10077641810411,,1.0
condition_1,0,390,generalisation,7,90,0.0,0.0,1.0,30.562230737000963,,1.0
condition_1,0,391,generalisation,7,225,1.0,1.0,1.0,29.939951734257658,,1.0
condition_1,0,392,generalisation,7,225,1.0,1.0,1.0,30.815655668678918,,1.0
condition_1,0,393,generalisation,7,225,1.0,1.0,1.0,30.821914506731183,,1.0
condition_1,0,394,generalisation,7,225,1.0,1.0,1.0,30.657920245103554,,1.0
condition_1,0,395,generalisation,7,225,1.0,1.0,1.0,29.201631356186862,,1.0
condition_1,0,396,generalisation,7,225,1.0,1.0,1.0,31.329071816418875,,1.0
condition_1,0,397,generalisation,7,225,1.0,1.0,1.0,30.77185763583637,,1.0
condition_1,0,398,generalisation,7,225,1.0,1.0,1.0,30.52770096324801,,1.0
condition_1,0,399,generalisation,7,195,0.0,0.0,1.0,31.36629003667467,,1.0
condition_1,0,400,generalisation,7,255,0.0,0.0,1.0,30.281416133348788,,1.0
condition_1,0,401,generalisation,7,240,0.0,0.0,1.0,29.210311574620047,,1.0
condition_1,0,402,generalisation,8,135,0.0,0.0,1.0,31.162143947661967,,1.0
condition_1,0,403,generalisation,8,210,0.0,0.0,1.0,32.325906111487164,,1.0
condition_1,0,404,generalisation,8,45,0.0,0.0,1.0,29.628700898415268,,1.0
condition_1,0,405,generalisation,8,225,1.0,1.0,1.0,30.471846263547604,,1.0
condition_1,0,406,generalisation,8,225,1.0,1.0,1.0,31.091171827763752,,1.0
condition_1,0,407,generalisation,8,225,1.0,1.0,1.0,29.420718940969547,,1.0
condition_1,0,408,generalisation,8,225,1.0,1.0,1.0,30.013055443078617,,1.0
condition_1,0,409,generalisation,8,0,0.0,0.0,1.0,30.620276048866447,,1.0
condition_1,0,410,generalisation,8,255,0.0,0.0,1.0,31.002262476786274,,1.0
condition_1,0,411,generalisation,8,225,1.0,1.0,1.0,28.730594141000644,,1.0
condition_1,0,412,generalisation,8,225,1.0,1.0,1.0,29.351986058169086,,1.0
condition_1,0,413,generalisation,8,180,0.0,0.0,1.0,29.143461912374427,,1.0
condition_1,0,414,generalisation,8,240,0.0,0.0,1.0,29.44007694665765,,1.0
condition_1,0,415,generalisation,8,225,1.0,1.0,1.0,30.326418764790535,,1.0
condition_1,0,416,generalisation,8,225,1.0,1.0,1.0,31.54655646161982,,1.0
condition_1,0,417,generalisation,8,225,1.0,1.0,1.0,28.899460354170845,,1.0
condition_1,0,418,generalisation,8,225,1.0,1.0,1.0,29.281706771001545,,1.0
condition_1,0,419,generalisation,8,315,0.0,0.0,1.0,29.220905216488454,,1.0
condition_1,0,420,generalisation,8,225,1.0,1.0,1.0,30.374094584858824,,1.0
condition_1,0,421,generalisation,8,90,0.0,0.0,1.0,30.065521612973402,,1.0
condition_1,0,422,generalisation,8,270,0.0,0.0,1.0,29.221374463154742,,1.0
condition_1,0,423,generalisation,8,225,1.0,1.0,1.0,30.360963776507084,,1.0
condition_1,0,424,generalisation,8,195,0.0,0.0,1.0,30.95591256798901,,1.0
condition_1,0,425,generalisation,9,225,1.0,1.0,1.0,30.070449910437574,,1.0
condition_1,0,426,generalisation,9,225,1.0,1.0,1.0,31.12159964780733,,1.0
condition_1,0,427,generalisation,9,315,0.0,0.0,1.0,29.06062584289571,,1.0
condition_1,0,428,generalisation,9,225,1.0,1.0,1.0,30.93556474919097,,1.0
condition_1,0,429,generalisation,9,255,0.0,0.0,1.0,31.17703582896149,,1.0
condition_1,0,430,generalisation,9,0,0.0,0.0,1.0,30.681674863152818,,1.0
condition_1,0,431,generalisation,9,225,1.0,1.0,1.0,30.358692229032552,,1.0
condition_1,0,432,generalisation,9,225,1.0,1.0,1.0,30.230950882668086,,1.0
condition_1,0,433,generalisation,9,90,0.0,0.0,1.0,30.09918695751092,,1.0
condition_1,0,434,generalisation,9,225,1.0,1.0,1.0,29.294613517401867,,1.0
condition_1,0,435,generalisation,9,180,0.0,0.0,1.0,29.69739031390752,,1.0
condition_1,0,436,generalisation,9,45,0.0,0.0,1.0,31.11510871956206,,1.0
condition_1,0,437,generalisation,9,240,0.0,0.0,1.0,30.693047827262628,,1.0
condition_1,0,438,generalisation,9,270,0.0,0.0,1.0,29.037558718702137,,1.0
condition_1,0,439,generalisation,9,195,0.0,0.0,1.0,30.847951139930725,,1.0
condition_1,0,440,generalisation,9,210,0.0,0.0,1.0,29.26520082454118,,1.0
condition_1,0,441,generalisation,9,225,1.0,1.0,1.0,30.53597453105432,,1.0
condition_1,0,442,generalisation,9,225,1.0,1.0,1.0,30.233373058477923,,1.0
condition_1,0,443,generalisation,9,225,1.0,1.0,1.0,31.323728560812484,,1.0
condition_1,0,444,generalisation,9,135,0.0,0.0,1.0,30.640675317251972,,1.0
condition_1,0,445,generalisation,9,225,1.0,1.0,1.0,30.817845554122727,,1.0
condition_1,0,446,generalisation,9,225,1.0,1.0,1.0,29.54208617968284,,1.0
condition_1,0,447,generalisation,9,225,1.0,1.0,1.0,28.22622676042442,,1.0
condition_1,0,448,generalisation,10,135,0.0,0.0,1.0,29.740165397602688,,1.0
condition_1,0,449,generalisation,10,0,0.0,0.0,1.0,30.234123614668476,,1.0
condition_1,0,450,generalisation,10,90,0.0,0.0,1.0,28.77107162717416,,1.0
condition_1,0,451,generalisation,10,225,1.0,1.0,1.0,29.05131037721544,,1.0
condition_1,0,452,generalisation,10,225,1.0,1.0,1.0,29.832526172145432,,1.0
condition_1,0,453,generalisation,10,225,1.0,1.0,1.0,28.37891255610515,,1.0
condition_1,0,454,generalisation,10,225,1.0,1.0,1.0,29.235374256404494,,1.0
condition_1,0,455,generalisation,10,255,0.0,0.0,1.0,31.484031648143038,,1.0
condition_1,0,456,generalisation,10,45,0.0,0.0,1.0,32.81300999351203,,1.0
condition_1,0,457,generalisation,10,225,1.0,1.0,1.0,30.697435188654644,,1.0
condition_1,0,458,generalisation,10,210,0.0,0.0,1.0,29.772892285142095,,1.0
condition_1,0,459,generalisation,10,225,1.0,1.0,1.0,29.29754371992616,,1.0
condition_1,0,460,generalisation,10,225,1.0,1.0,1.0,30.118658207883264,,1.0
condition_1,0,461,generalisation,10,180,0.0,0.0,1.0,30.8526614716196,,1.0
condition_1,0,462,generalisation,10,240,0.0,0.0,1.0,31.45237478140576,,1.0
condition_1,0,463,generalisation,10,225,1.0,1.0,1.0,29.910045940109534,,1.0
condition_1,0,464,generalisation,10,225,1.0,1.0,1.0,30.193773867420553,,1.0
condition_1,0,465,generalisation,10,225,1.0,1.0,1.0,29.518536331375156,,1.0
condition_1,0,466,generalisation,10,225,1.0,1.0,1.0,28.52384431627194,,1.0
condition_1,0,467,generalisation,10,270,0.0,0.0,1.0,29.17138435812719,,1.0
condition_1,0,468,generalisation,10,225,1.0,1.0,1.0,29.552283691748034,,1.0
condition_1,0,469,generalisation,10,315,0.0,0.0,1.0,30.61663867171439,,1.0
condition_1,0,470,generalisation,10,195,0.0,0.0,1.0,27.280914284599977,,1.0
condition_1,0,471,washout_no_fb,1,180,0.0,0.0,0.0,0.9060779111506939,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
condition_1,0,472,washout_no_fb,1,45,0.0,0.0,0.0,1.4652337714355357,,1.0
condition_1,0,473,washout_no_fb,1,240,0.0,0.0,0.0,-0.047619949361859454,,1.0
condition_1,0,474,washout_no_fb,1,270,0.0,0.0,0.0,-1.2770641876503006,,1.0
condition_1,0,475,washout_no_fb,1,0,0.0,0.0,0.0,-1.8653940302817784,,1.0
condition_1,0,476,washout_no_fb,1,225,0.0,0.0,0.0,0.3767178802551296,,1.0
condition_1,0,477,washout_no_fb,1,210,0.0,0.0,0.0,-0.13795496374841548,,1.0
condition_1,0,478,washout_no_fb,1,135,0.0,0.0,0.0,-1.0020760463874216,,1.0
condition_1,0,479,washout_no_fb,1,255,0.0,0.0,0.0,0.47419409528730944,,1.0
condition_1,0,480,washout_no_fb,1,90,0.0,0.0,0.0,0.9667232325314251,,1.0
condition_1,0,481,washout_no_fb,1,195,0.0,0.0,0.0,-2.444354782948151,,1.0
condition_1,0,482,washout_no_fb,1,315,0.0,0.0,0.0,0.44026000118250236,,1.0
condition_1,0,483,washout_no_fb,2,255,0.0,0.0,0.0,0.20145640783537047,,1.0
condition_1,0,484,washout_no_fb,2,240,0.0,0.0,0.0,-0.17632882851800652,,1.0
condition_1,0,485,washout_no_fb,2,135,0.0,0.0,0.0,-0.27914589291064135,,1.0
condition_1,0,486,washout_no_fb,2,45,0.0,0.0,0.0,0.3213431285257767,,1.0
condition_1,0,487,washout_no_fb,2,90,0.0,0.0,0.0,1.5115127208820707,,1.0
condition_1,0,488,washout_no_fb,2,270,0.0,0.0,0.0,0.26560629491870447,,1.0
condition_1,0,489,washout_no_fb,2,0,0.0,0.0,0.0,-0.4634842300456847,,1.0
condition_1,0,490,washout_no_fb,2,210,0.0,0.0,0.0,0.6347928072751606,,1.0
condition_1,0,491,washout_no_fb,2,315,0.0,0.0,0.0,0.005825514590953567,,1.0
condition_1,0,492,washout_no_fb,2,195,0.0,0.0,0.0,0.6872992051579242,,1.0
condition_1,0,493,washout_no_fb,2,180,0.0,0.0,0.0,-0.9358026101317138,,1.0
condition_1,0,494,washout_no_fb,2,225,0.0,0.0,0.0,0.6603544155574269,,1.0
condition_1,0,495,washout_no_fb,3,180,0.0,0.0,0.0,-0.5664999346702065,,1.0
condition_1,0,496,washout_no_fb,3,195,0.0,0.0,0.0,-0.5323391788483653,,1.0
condition_1,0,497,washout_no_fb,3,270,0.0,0.0,0.0,0.06576059866675753,,1.0
condition_1,0,498,washout_no_fb,3,45,0.0,0.0,0.0,0.827709704074196,,1.0
condition_1,0,499,washout_no_fb,3,225,0.0,0.0,0.0,0.08725628191758374,,1.0
condition_1,0,500,washout_no_fb,3,90,0.0,0.0,0.0,0.06276536936500875,,1.0
condition_1,0,501,washout_no_fb,3,315,0.0,0.0,0.0,1.8298608415527446,,1.0
condition_1,0,502,washout_no_fb,3,0,0.0,0.0,0.0,-0.978118406727943,,1.0
condition_1,0,503,washout_no_fb,3,240,0.0,0.0,0.0,0.42568783377955005,,1.0
condition_1,0,504,washout_no_fb,3,255,0.0,0.0,0.0,1.3220380134157423,,1.0
condition_1,0,505,washout_no_fb,3,135,0.0,0.0,0.0,1.089867591659386,,1.0
condition_1,0,506,washout_no_fb,3,210,0.0,0.0,0.0,-0.5341409238582844,,1.0
condition_1,0,507,washout_no_fb,4,45,0.0,0.0,0.0,-1.587028352740694,,1.0
condition_1,0,508,washout_no_fb,4,135,0.0,0.0,0.0,0.8915154489636755,,1.0
condition_1,0,509,washout_no_fb,4,0,0.0,0.0,0.0,0.40083747341992154,,1.0
condition_1,0,510,washout_no_fb,4,210,0.0,0.0,0.0,0.6781748932518024,,1.0
condition_1,0,511,washout_no_fb,4,255,0.0,0.0,0.0,-0.031198262370530395,,1.0
condition_1,0,512,washout_no_fb,4,270,0.0,0.0,0.0,1.745858546219554,,1.0
condition_1,0,513,washout_no_fb,4,180,0.0,0.0,0.0,-1.371864699859148,,1.0
condition_1,0,514,washout_no_fb,4,315,0.0,0.0,0.0,-0.5534112589870228,,1.0
condition_1,0,515,washout_no_fb,4,90,0.0,0.0,0.0,-0.7529481885589943,,1.0
condition_1,0,516,washout_no_fb,4,195,0.0,0.0,0.0,-2.85761018659683,,1.0
condition_1,0,517,washout_no_fb,4,225,0.0,0.0,0.0,-0.2974329775475885,,1.0
condition_1,0,518,washout_no_fb,4,240,0.0,0.0,0.0,2.8876648331366495,,1.0
condition_1,0,519,washout_no_fb,5,0,0.0,0.0,0.0,-1.4611780766066833,,1.0
condition_1,0,520,washout_no_fb,5,240,0.0,0.0,0.0,0.546480108014632,,1.0
condition_1,0,521,washout_no_fb,5,195,0.0,0.0,0.0,1.9647882778006538,,1.0
condition_1,0,522,washout_no_fb,5,210,0.0,0.0,0.0,-1.695763458404898,,1.0
condition_1,0,523,washout_no_fb,5,135,0.0,0.0,0.0,0.16413366947768204,,1.0
condition_1,0,524,washout_no_fb,5,225,0.0,0.0,0.0,-0.5547130931956408,,1.0
condition_1,0,525,washout_no_fb,5,270,0.0,0.0,0.0,-1.8503782935402526,,1.0
condition_1,0,526,washout_no_fb,5,315,0.0,0.0,0.0,0.058989066268101485,,1.0
condition_1,0,527,washout_no_fb,5,255,0.0,0.0,0.0,0.016295961186980557,,1.0
condition_1,0,528,washout_no_fb,5,180,0.0,0.0,0.0,-1.1841778987698703,,1.0
condition_1,0,529,washout_no_fb,5,90,0.0,0.0,0.0,-0.9323623785122772,,1.0
condition_1,0,530,washout_no_fb,5,45,0.0,0.0,0.0,-0.521399276334488,,1.0
condition_1,0,531,washout_fb,1,195,1.0,1.0,0.0,0.5563447899933491,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
condition_1,0,532,washout_fb,1,315,1.0,1.0,0.0,-0.28851487443547297,,1.0
condition_1,0,533,washout_fb,1,225,1.0,1.0,0.0,-0.9378539904453005,,1.0
condition_1,0,534,washout_fb,1,180,1.0,1.0,0.0,0.08085763846572849,,1.0
condition_1,0,535,washout_fb,1,240,1.0,1.0,0.0,-0.18609067933010728,,1.0
condition_1,0,536,washout_fb,1,135,1.0,1.0,0.0,-2.4517786177858114,,1.0
condition_1,0,537,washout_fb,1,255,1.0,1.0,0.0,0.8963141430100094,,1.0
condition_1,0,538,washout_fb,1,210,1.0,1.0,0.0,0.19490480270106755,,1.0
condition_1,0,539,washout_fb,1,0,1.0,1.0,0.0,-0.33730841992498584,,1.0
condition_1,0,540,washout_fb,1,90,1.0,1.0,0.0,1.1352210943366148,,1.0
condition_1,0,541,washout_fb,1,270,1.0,1.0,0.0,-0.7989925674574992,,1.0
condition_1,0,542,washout_fb,1,45,1.0,1.0,0.0,0.09547315893821366,,1.0
condition_1,0,543,washout_fb,2,180,1.0,1.0,0.0,0.16420328496876546,,1.0
condition_1,0,544,washout_fb,2,195,1.0,1.0,0.0,1.6107068788278673,,1.0
condition_1,0,545,washout_fb,2,255,1.0,1.0,0.0,-2.1486027728506163,,1.0
condition_1,0,546,washout_fb,2,240,1.0,1.0,0.0,-0.021155877498443557,,1.0
condition_1,0,547,washout_fb,2,225,1.0,1.0,0.0,0.5846190801327413,,1.0
condition_1,0,548,washout_fb,2,45,1.0,1.0,0.0,0.9315836545002638,,1.0
condition_1,0,549,washout_fb,2,90,1.0,1.0,0.0,1.4490071169674255,,1.0
condition_1,0,550,washout_fb,2,315,1.0,1.0,0.0,0.6649779094987183,,1.0
condition_1,0,551,washout_fb,2,0,1.0,1.0,0.0,1.3079129958220843,,1.0
condition_1,0,552,washout_fb,2,210,1.0,1.0,0.0,-0.9967622086045392,,1.0
condition_1,0,553,washout_fb,2,135,1.0,1.0,0.0,0.7650526362068109,,1.0
condition_1,0,554,washout_fb,2,270,1.0,1.0,0.0,1.7395599131967656,,1.0
condition_1,0,555,washout_fb,3,270,1.0,1.0,0.0,-0.12110210761419732,,1.0
condition_1,0,556,washout_fb,3,180,1.0,1.0,0.0,0.8248851887614642,,1.0
condition_1,0,557,washout_fb,3,135,1.0,1.0,0.0,-0.8024402418783565,,1.0
condition_1,0,558,washout_fb,3,45,1.0,1.0,0.0,1.718110244506916,,1.0
condition_1,0,559,washout_fb,3,0,1.0,1.0,0.0,-0.0013840459367878196,,1.0
condition_1,0,560,washout_fb,3,90,1.0,1.0,0.0,1.2146004107607016,,1.0
condition_1,0,561,washout_fb,3,210,1.0,1.0,0.0,-0.3929623350419647,,1.0
condition_1,0,562,washout_fb,3,315,1.0,1.0,0.0,-1.3791847848489764,,1.0
condition_1,0,563,washout_fb,3,240,1.0,1.0,0.0,1.5854372368696947,,1.0
condition_1,0,564,washout_fb,3,255,1.0,1.0,0.0,0.3054787400825146,,1.0
condition_1,0,565,washout_fb,3,195,1.0,1.0,0.0,-0.02078325691283912,,1.0
condition_1,0,566,washout_fb,3,225,1.0,1.0,0.0,-1.4035642233193903,,1.0
condition_1,0,567,washout_fb,4,90,1.0,1.0,0.0,1.7029021902265846,,1.0
condition_1,0,568,washout_fb,4,180,1.0,1.0,0.0,0.7064133621008282,,1.0
condition_1,0,569,washout_fb,4,270,1.0,1.0,0.0,-0.45242395750109576,,1.0
condition_1,0,570,washout_fb,4,240,1.0,1.0,0.0,-0.3226716302398674,,1.0
condition_1,0,571,washout_fb,4,195,1.0,1.0,0.0,-1.7748783183080787,,1.0
condition_1,0,572,washout_fb,4,225,1.0,1.0,0.0,1.9453148639248756,,1.0
condition_1,0,573,washout_fb,4,0,1.0,1.0,0.0,1.230925826844869,,1.0
condition_1,0,574,washout_fb,4,135,1.0,1.0,0.0,-0.8996301897308812,,1.0
condition_1,0,575,washout_fb,4,255,1.0,1.0,0.0,-2.2685571323225213,,1.0
condition_1,0,576,washout_fb,4,210,1.0,1.0,0.0,-0.4675117858182754,,1.0
condition_1,0,577,washout_fb,4,315,1.0,1.0,0.0,-0.7819348713631978,,1.0
condition_1,0,578,washout_fb,4,45,1.0,1.0,0.0,-0.8441873296288365,,1.0
condition_1,0,579,washout_fb,5,135,1.0,1.0,0.0,-0.15792382196828827,,1.0
condition_1,0,580,washout_fb,5,315,1.0,1.0,0.0,1.6081346119556568,,1.0
condition_1,0,581,washout_fb,5,210,1.0,1.0,0.0,-1.3049103247227978,,1.0
condition_1,0,582,washout_fb,5,270,1.0,1.0,0.0,0.5989118601527463,,1.0
condition_1,0,583,washout_fb,5,195,1.0,1.0,0.0,-1.4971379713141313,,1.0
condition_1,0,584,washout_fb,5,255,1.0,1.0,0.0,0.9904128041720924,,1.0
condition_1,0,585,washout_fb,5,225,1.0,1.0,0.0,0.1296573437229105,,1.0
condition_1,0,586,washout_fb,5,180,1.0,1.0,0.0,-0.08893085981652898,,1.0
condition_1,0,587,washout_fb,5,45,1.0,1.0,0.0,-1.914015093459155,,1.0
condition_1,0,588,washout_fb,5,240,1.0,1.0,0.0,-1.7077188024158463,,1.0
condition_1,0,589,washout_fb,5,0,1.0,1.0,0.0,1.530663597257008,,1.0
condition_1,0,590,washout_fb,5,90,1.0,1.0,0.0,-1.2843086190693758,,1.0
